# Rime user dictionary
#@/db_name	luna_pinyin.userdb
#@/db_type	userdb
#@/rime_version	1.5.3
#@/tick	19937
#@/user_id	79fb09ba-e482-4a0b-8f97-bc33c2a34fd8
xi guan le 	習慣了	c=2 d=2.38278e-09 t=19937
xi huan 	喜歡	c=7 d=0.090649 t=19937
xi huan chi 	喜歡吃	c=1 d=0.0192547 t=19937
xi jia yi 	喜加一	c=2 d=8.0918e-10 t=19937
xi jie 	細節	c=3 d=0.891366 t=19937
xi kan 	細看	c=1 d=0.0107807 t=19937
xi lie 	系列	c=1 d=3.81243e-09 t=19937
xi mu 	夕暮	c=1 d=0.126818 t=19937
xi nan 	西南	c=1 d=1 t=14169
xi niu 	犀牛	c=1 d=7.66398e-18 t=19937
xi qu 	戲曲	c=2 d=1.92474e-19 t=19937
xi shu 	洗漱	c=1 d=1 t=13266
xi tong 	系統	c=10 d=0.167802 t=19937
xi tong cuo wu 	系統錯誤	c=1 d=4.99669e-15 t=19937
xi tu 	稀土	c=1 d=1 t=9745
xi wang 	希望	c=2 d=1.15364e-05 t=19937
xi yan 	吸菸	c=1 d=1 t=16308
xi zai 	細崽	c=1 d=0.000152248 t=19937
xi zang 	西藏	c=1 d=5.14624e-09 t=19937
xi ze 	細則	c=1 d=1.95185e-15 t=19937
xia 	下	c=48 d=0.107403 t=19937
xia ban 	下班	c=10 d=1.03597 t=17792
xia bian 	下邊	c=4 d=1.04174 t=19937
xia bu xia lai 	下不下來	c=1 d=1 t=16822
xia cai 	瞎猜	c=0 d=0.1 t=13789
xia cai de 	瞎猜的	c=1 d=1 t=13790
xia ci 	下次	c=5 d=2.10521e-07 t=19937
xia dao 	下到	c=1 d=1 t=13116
xia ge 	下個	c=1 d=2.4192e-11 t=19937
xia ge yue 	下個月	c=1 d=6.93466e-18 t=19937
xia gu mu 	下古墓	c=1 d=2.34204e-12 t=19937
xia ji 	夏季	c=0 d=0.1 t=14400
xia ji ba 	夏季把	c=1 d=1 t=14401
xia jia 	下架	c=1 d=4.54154e-09 t=19937
xia lai 	下來	c=2 d=0.107714 t=19937
xia lou 	下樓	c=1 d=1 t=16318
xia mang 	瞎忙	c=2 d=1.95632e-12 t=19937
xia miao ran 	夏妙然	c=1 d=7.07234e-14 t=19937
xia qu 	下去	c=1 d=1 t=14260
xia she 	下設	c=1 d=3.17727e-12 t=19937
xia ti 	下體	c=1 d=1 t=13791
xia tian 	夏天	c=2 d=2.01718e-20 t=19937
xia wu 	下午	c=9 d=2.16625e-05 t=19937
xia xing 	下行	c=9 d=1 t=18200
xia yi 	下一	c=0 d=1.74794e-12 t=19937
xia yi bu 	下一步	c=1 d=1 t=18954
xia yi ci 	下一次	c=1 d=2.97782e-14 t=19937
xia yi ge 	下一個	c=1 d=2.75505e-11 t=19937
xia yi tiao 	下一條	c=1 d=1.7567e-11 t=19937
xia yi zhang 	下一張	c=1 d=1 t=9203
xia zai 	下載	c=23 d=1.83324 t=19937
xia zai qi 	下載其	c=1 d=1 t=17261
xia zhou 	下週	c=1 d=5.64834e-16 t=19937
xia zi 	瞎子	c=0 d=0.1 t=16783
xia zi a 	瞎子啊	c=1 d=1 t=16784
xian 	先	c=11 d=0.212361 t=19937
xian 	現	c=3 d=5.24262e-14 t=19937
xian 	線	c=1 d=0.0733447 t=19937
xian bu qu 	先不去	c=2 d=0.0739511 t=19937
xian cheng 	線程	c=1 d=8.29947e-14 t=19937
xian cheng 	縣城	c=1 d=8.25807e-14 t=19937
xian de ba 	閒的吧	c=1 d=1.04674e-08 t=19937
xian gei 	先給	c=1 d=0.1 t=18416
xian gei 	獻給	c=1 d=1 t=11412
xian gu gan 	先骨幹	c=1 d=3.50116e-07 t=19937
xian ka 	顯卡	c=2 d=4.08155e-18 t=19937
xian lu 	線路	c=1 d=1 t=13905
xian mian 	閒麪	c=1 d=0.000285862 t=19937
xian mu 	羨慕	c=1 d=3.76475e-08 t=19937
xian qu 	先去	c=1 d=2.24363e-07 t=19937
xian shang 	線上	c=3 d=1 t=17672
xian shang mai 	線上買	c=1 d=1 t=12832
xian shao 	嫌少	c=1 d=1.56235e-14 t=19937
xian sheng 	先生	c=0 d=2.05793e-21 t=19937
xian shi 	顯示	c=7 d=0.00625488 t=19937
xian shi qi 	顯示器	c=2 d=1.94176 t=13236
xian xia 	線下	c=17 d=0.0166557 t=19937
xian xia shu ju 	線下數據	c=4 d=8.15187e-15 t=19937
xian xiang 	現象	c=4 d=0.000249763 t=19937
xian yan 	顯眼	c=1 d=0.00182715 t=19937
xian yong 	先用	c=1 d=1 t=13433
xian you 	現有	c=1 d=7.93157e-10 t=19937
xian zai 	現在	c=82 d=1.70325 t=19937
xian zai xiang lai 	現在想來	c=1 d=1 t=12755
xian zhi 	限制	c=9 d=0.109203 t=19937
xian zi 	仙子	c=0 d=2.71265e-06 t=19937
xian zi a 	仙子啊	c=3 d=2.72625e-05 t=19937
xian zou 	先走	c=1 d=1 t=12626
xiang 	像	c=3 d=0.00287468 t=19937
xiang 	想	c=20 d=0.119546 t=19937
xiang 	響	c=1 d=2.22895e-18 t=19937
xiang ba 	想把	c=1 d=1 t=9383
xiang bu chu 	想不出	c=1 d=1 t=10301
xiang cun 	鄉村	c=0 d=1.32836e-18 t=19937
xiang dang yu 	相當於	c=2 d=7.19298e-17 t=19937
xiang dao 	想到	c=1 d=1 t=17889
xiang de 	想得	c=1 d=1 t=11811
xiang duo 	想多	c=0 d=7.52564e-08 t=19937
xiang duo le 	想多了	c=1 d=7.5617e-07 t=19937
xiang fa 	想法	c=1 d=1 t=9878
xiang gan 	相干	c=1 d=1 t=13937
xiang guan 	相關	c=13 d=0.0103793 t=19937
xiang guan lian 	想關聯	c=2 d=1.09395 t=18903
xiang guan lian 	相關聯	c=1 d=1 t=19473
xiang hui qu 	想回去	c=1 d=1 t=18829
xiang jian 	想見	c=0 d=0.1 t=17237
xiang jian 	相見	c=0 d=0.1 t=17236
xiang jian 	詳見	c=4 d=3.06282 t=19575
xiang jian ni 	想見你	c=1 d=1 t=17238
xiang jian ni 	相見你	c=1 d=1 t=17237
xiang lai 	想來	c=3 d=1 t=16893
xiang lian 	想連	c=1 d=7.50839e-12 t=19937
xiang mai 	想買	c=0 d=0.1 t=12854
xiang mai ge 	想買個	c=1 d=1 t=12855
xiang mu 	項目	c=50 d=0.908302 t=19937
xiang mu li bian 	項目裏邊	c=1 d=2.95331e-05 t=19937
xiang mu zhong 	項目中	c=1 d=1 t=19185
xiang mu zu 	項目組	c=3 d=5.17115e-07 t=19937
xiang na me duo 	想那麼多	c=1 d=1 t=11820
xiang ni 	像你	c=1 d=1 t=9955
xiang qi lai 	想起來	c=0 d=8.83699e-18 t=19937
xiang qi lai le 	想起來了	c=1 d=8.88129e-17 t=19937
xiang qing 	詳情	c=4 d=0.000133021 t=19937
xiang qu 	想去	c=2 d=2.52273e-05 t=19937
xiang rang 	想讓	c=1 d=4.12925e-07 t=19937
xiang ri kui 	向日葵	c=4 d=0.000804733 t=19937
xiang sheng 	相聲	c=1 d=0.0800583 t=19937
xiang shi 	像是	c=1 d=1 t=13768
xiang shui 	香水	c=1 d=1 t=14213
xiang tong 	相同	c=3 d=1.52012e-15 t=19937
xiang wei 	香味	c=1 d=1 t=14205
xiang xia 	鄉下	c=1 d=1 t=19883
xiang xiang 	想想	c=1 d=1 t=9906
xiang xiang li 	想象力	c=1 d=1 t=17905
xiang xin 	相信	c=0 d=1.33411e-10 t=19937
xiang xin ni 	相信你	c=1 d=1 t=15851
xiang xin wei lai 	相信未來	c=1 d=1.68054e-19 t=19937
xiang yao 	想要	c=1 d=7.23266e-13 t=19937
xiang ying 	相應	c=1 d=1 t=18963
xiang zhao 	想找	c=1 d=1 t=15351
xiang zhao ge 	想找個	c=1 d=5.86567e-19 t=19937
xiang zhe 	想着	c=2 d=0.341714 t=17754
xiang zhi dao 	想知道	c=1 d=1 t=19619
xiang zi 	箱子	c=1 d=8.19428e-11 t=19937
xiao 	小	c=13 d=0.0598181 t=19937
xiao ben 	小本	c=1 d=1.02654e-14 t=19937
xiao bing 	小冰	c=1 d=3.44131e-10 t=19937
xiao cheng xu 	小程序	c=1 d=1.34171e-17 t=19937
xiao de 	小得	c=1 d=1 t=12437
xiao dian ying 	小電影	c=1 d=0.0731678 t=19937
xiao fei 	消費	c=1 d=5.51844e-07 t=19937
xiao gong si 	小公司	c=1 d=1 t=17806
xiao guo 	效果	c=1 d=4.0169e-06 t=19937
xiao hao 	小號	c=2 d=1.15526e-19 t=19937
xiao lang hao 	小狼毫	c=7 d=1.93654 t=19937
xiao le 	小了	c=1 d=1.10668e-16 t=19937
xiao lu 	小鹿	c=2 d=9.72207e-18 t=19937
xiao lv 	效率	c=2 d=5.53461e-12 t=19937
xiao ma 	小馬	c=0 d=8.7446e-12 t=19937
xiao ma ding 	小馬丁	c=1 d=8.78843e-11 t=19937
xiao mao 	小貓	c=1 d=2.80584e-20 t=19937
xiao mi 	小米	c=2 d=1.84009e-09 t=19937
xiao nuan hu 	小暖壺	c=1 d=1 t=14384
xiao qu 	小區	c=2 d=1 t=19846
xiao shi 	小事	c=1 d=1 t=9375
xiao shi 	小時	c=4 d=1.67911e-09 t=19937
xiao shi 	硝石	c=1 d=0.000271921 t=19937
xiao shi hou 	小時候	c=3 d=0.0203434 t=19937
xiao shou ji 	小手機	c=2 d=0.0047655 t=19937
xiao suan yan 	硝酸鹽	c=1 d=1 t=14143
xiao sun 	小孫	c=1 d=1.16563e-09 t=19937
xiao tu biao 	小圖標	c=1 d=2.83404e-20 t=19937
xiao wen jian 	小文件	c=1 d=1.29512e-13 t=19937
xiao xi 	消息	c=26 d=0.000469939 t=19937
xiao xie 	小寫	c=6 d=5.91757e-05 t=19937
xiao xue sheng 	小學生	c=1 d=5.54516e-05 t=19937
xiao yang 	小樣	c=1 d=0.000605171 t=19937
xiao yu 	小於	c=1 d=1 t=15538
xiao yu 	小魚	c=2 d=2.78947e-10 t=19937
xiao yu zhou 	小宇宙	c=1 d=2.37089e-09 t=19937
xiao yun er 	小雲兒	c=1 d=1 t=17319
xiao zi 	孝子	c=1 d=0.00207043 t=19937
xie 	些	c=5 d=0.000156593 t=19937
xie 	寫	c=23 d=0.41679 t=19937
xie 	蟹	c=1 d=1 t=9719
xie 	謝	c=0 d=8.70691e-20 t=19937
xie 	鞋	c=2 d=2.63768e-20 t=19937
xie cheng 	寫成	c=1 d=4.70491e-13 t=19937
xie chun hua 	謝春花	c=3 d=0.0136454 t=19937
xie cuo le 	寫錯了	c=3 d=4.05165e-07 t=19937
xie dao 	寫到	c=1 d=7.91648e-17 t=19937
xie de 	寫的	c=4 d=2.26579e-05 t=19937
xie dong xi 	些東西	c=1 d=7.28524e-10 t=19937
xie e 	邪惡	c=1 d=1.09501 t=17246
xie e li liang 	邪惡力量	c=2 d=1.91393 t=17265
xie fa 	寫法	c=0 d=3.34881e-14 t=19937
xie ge 	寫個	c=3 d=1.00002 t=16270
xie kui 	血虧	c=1 d=1 t=13827
xie le 	寫了	c=4 d=6.77873e-05 t=19937
xie le 	謝了	c=1 d=1 t=10808
xie na 	謝娜	c=2 d=1.55501e-08 t=19937
xie ren 	卸任	c=4 d=3.84459e-09 t=19937
xie si 	寫死	c=1 d=4.27852e-13 t=19937
xie tiao 	協調	c=1 d=7.43242e-10 t=19937
xie tiao jian 	寫條件	c=1 d=4.63486e-13 t=19937
xie tong 	協同	c=1 d=1 t=16417
xie xie 	謝謝	c=6 d=1.96979e-05 t=19937
xie yi 	協議	c=0 d=0.1 t=18452
xie zai 	卸載	c=1 d=0.00504176 t=19937
xie zhe 	斜着	c=1 d=1 t=13198
xie zhe 	歇着	c=1 d=1 t=13197
xie zhou bao 	寫週報	c=1 d=1 t=12227
xie zhu 	協助	c=1 d=1.46075e-17 t=19937
xie zi 	鞋子	c=1 d=1.31877e-20 t=19937
xie zuo 	寫作	c=1 d=0.285076 t=19937
xin 	信	c=3 d=7.17124e-10 t=19937
xin 	心	c=0 d=0.017552 t=19937
xin 	新	c=15 d=0.13898 t=19937
xin ban 	新版	c=2 d=2.28305e-07 t=19937
xin ban ben ming 	新版本名	c=1 d=1 t=17340
xin de 	新的	c=3 d=6.0487e-05 t=19937
xin ge 	新歌	c=0 d=0.0120633 t=19937
xin ge shou 	新歌手	c=1 d=0.121238 t=19937
xin guan 	新冠	c=1 d=1 t=15737
xin hao 	信號	c=2 d=1.22411e-09 t=19937
xin jian 	新建	c=11 d=0.410433 t=19937
xin kai 	新開	c=0 d=9.90387e-06 t=19937
xin kai de 	新開的	c=1 d=9.95351e-05 t=19937
xin ku 	辛苦	c=0 d=0.1 t=14609
xin ling 	心靈	c=1 d=1 t=9572
xin pin 	新品	c=1 d=1 t=19078
xin qing 	心情	c=1 d=0.0335406 t=19937
xin qu 	新區	c=3 d=0.000232791 t=19937
xin ren 	新人	c=2 d=1.04945e-09 t=19937
xin shang chuan 	新上傳	c=1 d=1 t=19502
xin shou 	新手	c=2 d=1.99501 t=18702
xin shu ju ku 	新數據庫	c=1 d=1 t=17630
xin si 	心思	c=3 d=5.50574e-14 t=19937
xin te xing 	新特性	c=1 d=1 t=18743
xin wen 	新聞	c=3 d=0.54626 t=19937
xin xi 	信息	c=28 d=0.741658 t=19937
xin xiang 	新鄉	c=1 d=0.650509 t=19937
xin xin 	心心	c=1 d=3.86334e-18 t=19937
xin xue guan 	心血管	c=1 d=1 t=12766
xin ya lan 	新亞蘭	c=1 d=1.5322e-20 t=19937
xin zeng 	新增	c=60 d=1.9341 t=19937
xin zhuang bei 	信裝備	c=1 d=6.83141e-18 t=19937
xing 	型	c=1 d=1 t=14212
xing 	性	c=1 d=1 t=13960
xing 	行	c=12 d=3.29597e-06 t=19937
xing 	醒	c=2 d=1 t=19870
xing bu xing 	行不行	c=1 d=5.03302e-12 t=19937
xing chen 	星辰	c=3 d=0.193115 t=19937
xing hao 	型號	c=1 d=1 t=14418
xing kui 	幸虧	c=1 d=0.000452827 t=19937
xing le 	行了	c=0 d=9.56974e-14 t=19937
xing long 	興隆	c=0 d=1.44971e-17 t=19937
xing mang jie 	星芒節	c=1 d=4.38384e-05 t=19937
xing me 	行麼	c=1 d=1 t=10710
xing qu 	興趣	c=2 d=2.5232e-08 t=19937
xing shi 	刑事	c=1 d=0.0639279 t=19937
xing shi 	形式	c=1 d=1 t=9750
xing xing 	行星	c=0 d=5.15692e-05 t=19937
xing zheng 	行政	c=2 d=9.81862e-13 t=19937
xing zheng chu fa 	行政處罰	c=1 d=0.0620385 t=19937
xing zhi 	性質	c=1 d=1 t=12654
xiong mao 	熊貓	c=1 d=8.96444e-09 t=19937
xiu e gai 	修額改	c=1 d=1 t=17385
xiu fu 	修復	c=6 d=5.04262e-05 t=19937
xiu gai 	修改	c=43 d=0.0294936 t=19937
xiu zheng 	修正	c=1 d=0.00618889 t=19937
xu 	徐	c=1 d=1 t=16331
xu 	虛	c=1 d=1 t=9904
xu 	許	c=1 d=1 t=10617
xu 	需	c=1 d=1 t=17395
xu bu xu yao 	需不需要	c=1 d=3.28876e-06 t=19937
xu ke zheng 	許可證	c=0 d=0.199501 t=19143
xu lie hao 	序列號	c=2 d=0.00484758 t=19937
xu ni 	虛擬	c=1 d=5.73565e-20 t=19937
xu ni ji 	虛擬機	c=1 d=1 t=17185
xu qiu 	需求	c=22 d=0.150318 t=19937
xu qiu ti bao 	需求提報	c=2 d=1.00001 t=16696
xu wei 	許巍	c=1 d=9.33823e-19 t=19937
xu yao 	需要	c=37 d=0.103225 t=19937
xuan 	炫	c=1 d=1.81396e-06 t=19937
xuan 	選	c=7 d=0.0518795 t=19937
xuan guang 	旋光	c=1 d=1.80491e-06 t=19937
xuan ku 	炫酷	c=1 d=1.2254e-09 t=19937
xuan le 	選了	c=1 d=1.31175e-16 t=19937
xuan ze 	選擇	c=12 d=0.135687 t=19937
xuan zhong 	選中	c=1 d=1 t=19001
xue 	學	c=1 d=1.10106e-05 t=19937
xue 	雪	c=5 d=8.92196e-05 t=19937
xue hua 	雪花	c=1 d=1 t=17137
xue le 	削了	c=1 d=1 t=12604
xue le 	學了	c=1 d=1 t=12611
xue sheng 	學生	c=2 d=0.00349354 t=19937
xue song yuan 	學松原	c=1 d=8.87222e-05 t=19937
xue xi 	學習	c=2 d=0.000177774 t=19937
xue zhe 	學者	c=9 d=0.000905792 t=19937
xun 	訓	c=1 d=3.43359e-13 t=19937
xun huan 	循環	c=0 d=1.88407e-12 t=19937
xun lei 	迅雷	c=2 d=1.94649 t=17259
xun xi 	訊息	c=2 d=0.00100095 t=19937
xun xiang 	薰香	c=2 d=1.9802 t=14206
xun you 	巡遊	c=0 d=1.74491e-21 t=19937
xun zhao 	尋找	c=1 d=3.291e-14 t=19937
ya 	芽	c=2 d=2.28305e-06 t=19937
ya 	雅	c=3 d=0.0202419 t=19937
ya gan 	壓感	c=1 d=4.19094e-05 t=19937
ya lan 	亞蘭	c=0 d=1.52455e-21 t=19937
ya li 	壓力	c=1 d=1 t=12725
ya ma xun 	亞馬遜	c=4 d=1.00187 t=15758
ya pi 	雅痞	c=1 d=1 t=13708
ya suo 	壓縮	c=1 d=1.64189e-10 t=19937
ya xia lai 	壓下來	c=1 d=0.00117088 t=19937
yan 	焉	c=0 d=1.13119e-10 t=19937
yan 	煙	c=2 d=3.27514e-16 t=19937
yan 	眼	c=1 d=8.61294e-09 t=19937
yan 	言	c=1 d=0.0566989 t=19937
yan chang 	延長	c=1 d=8.03065e-09 t=19937
yan chang 	演唱	c=1 d=8.07091e-09 t=19937
yan chi 	延遲	c=2 d=1.06522 t=13439
yan dan 	煙蛋	c=1 d=1 t=13274
yan de 	演的	c=1 d=0.0765355 t=19937
yan gai 	掩蓋	c=1 d=1 t=14211
yan hou 	延後	c=1 d=1 t=16563
yan jiang 	演講	c=2 d=0.573039 t=19937
yan jiu 	研究	c=2 d=1.99501 t=18616
yan se 	顏色	c=1 d=2.31235e-09 t=19937
yan she 	衍射	c=1 d=1 t=17561
yan shen 	延伸	c=1 d=1 t=17559
yan shen 	眼神	c=0 d=0.1 t=17556
yan shi 	延時	c=1 d=0.000305061 t=19937
yan yi quan 	演藝圈	c=0 d=3.40706e-11 t=19937
yan zheng 	驗證	c=9 d=0.00381276 t=19937
yan zheng ma 	驗證碼	c=2 d=3.241e-09 t=19937
yan zhong 	嚴重	c=0 d=0.1 t=19906
yan zhong le 	嚴重了	c=1 d=1 t=19907
yan zi 	燕子	c=2 d=0.172045 t=19937
yang 	樣	c=0 d=3.22638e-17 t=19937
yang cheng 	養成	c=1 d=0.000262568 t=19937
yang cong 	洋蔥	c=1 d=3.94138e-18 t=19937
yang guan 	陽關	c=2 d=1.00002 t=12789
yang guang 	陽光	c=5 d=3.00441 t=14187
yang guang hai shang cheng 	陽光海上城	c=1 d=1 t=14170
yang liu 	楊柳	c=1 d=2.52573e-18 t=19937
yang shi 	央視	c=1 d=0.00114197 t=19937
yang zhi 	養殖	c=1 d=1 t=13664
yang zi 	樣子	c=2 d=1.12283e-10 t=19937
yao 	姚	c=2 d=6.32269e-16 t=19937
yao 	藥	c=1 d=1 t=19861
yao 	要	c=61 d=0.679602 t=19937
yao ba 	要把	c=2 d=1.76721 t=19237
yao bu 	要不	c=10 d=0.00102302 t=19937
yao bu yao 	要不要	c=4 d=1.02801e-09 t=19937
yao de 	要得	c=1 d=1 t=18094
yao duo shao qian 	要多少錢	c=1 d=9.23431e-05 t=19937
yao gai 	要改	c=1 d=1 t=11099
yao hao kan 	要好看	c=1 d=7.34071e-11 t=19937
yao he 	要和	c=1 d=7.32176e-10 t=19937
yao huo 	要貨	c=7 d=0.00050613 t=19937
yao kai hui 	要開會	c=1 d=1 t=14083
yao lai 	要來	c=1 d=1 t=16945
yao mai 	要買	c=1 d=5.28837e-06 t=19937
yao me 	要麼	c=3 d=6.17856e-05 t=19937
yao qing 	邀請	c=3 d=1.9371e-14 t=19937
yao qiu 	要求	c=3 d=7.73311e-06 t=19937
yao qu 	要去	c=1 d=0.000399619 t=19937
yao shang 	腰上	c=1 d=6.46033e-08 t=19937
yao shi 	要是	c=7 d=2.10208e-05 t=19937
yao shou 	夭壽	c=1 d=1 t=18640
yao wen 	要問	c=1 d=6.57942e-17 t=19937
yao yao 	搖搖	c=1 d=1.09501 t=9721
yao yao che 	搖搖車	c=1 d=1 t=9722
yao yong 	要用	c=1 d=0.00169512 t=19937
yao zuo 	要做	c=1 d=5.70511e-16 t=19937
ye 	也	c=22 d=1.79178 t=19937
ye 	夜	c=3 d=0.055299 t=19937
ye 	頁	c=0 d=1.78355e-14 t=19937
ye ba 	也罷	c=1 d=1 t=12719
ye bi 	也比	c=1 d=1 t=13986
ye bu 	也不	c=0 d=0.0122331 t=19937
ye bu cuo 	也不錯	c=1 d=8.95043e-20 t=19937
ye bu dong 	也不懂	c=1 d=1 t=14554
ye bu hui 	也不會	c=1 d=1 t=18813
ye bu liao jie 	也不瞭解	c=1 d=1 t=11326
ye bu shi 	也不是	c=2 d=0.148823 t=19937
ye bu suan 	也不算	c=1 d=1 t=11478
ye bu yi ding 	也不一定	c=1 d=0.00990218 t=19937
ye bu zen me yong 	也不怎麼用	c=1 d=0.113042 t=19937
ye chu de 	也出的	c=1 d=1 t=10582
ye dou 	也都	c=1 d=1 t=19227
ye huang 	也慌	c=1 d=1 t=12445
ye hui 	也會	c=1 d=0.0337087 t=19937
ye jiu 	也就	c=2 d=5.6865e-07 t=19937
ye jiu shi 	也就是	c=1 d=1 t=9974
ye ke yi 	也可以	c=1 d=8.01128e-10 t=19937
ye kong 	夜空	c=1 d=4.79832e-09 t=19937
ye lou shui 	也漏水	c=1 d=1 t=16385
ye ma 	頁碼	c=3 d=4.99329e-07 t=19937
ye mei 	也沒	c=5 d=0.000274221 t=19937
ye mei ge 	也沒個	c=1 d=1 t=18557
ye mei guan xi 	也沒關係	c=1 d=4.26602e-08 t=19937
ye mei suo wei 	也沒所謂	c=1 d=2.0679e-18 t=19937
ye mei ting 	也沒停	c=1 d=8.35697e-07 t=19937
ye mei you 	也沒有	c=0 d=7.71445e-08 t=19937
ye mian 	頁面	c=16 d=0.0239307 t=19937
ye nan 	也難	c=0 d=0.012938 t=19937
ye nan zhao 	也難找	c=1 d=0.130029 t=19937
ye neng 	也能	c=2 d=0.0925506 t=19937
ye shi 	也是	c=18 d=0.36856 t=19937
ye ting 	也挺	c=0 d=1.12846e-11 t=19937
ye ting hao kan 	也挺好看	c=1 d=1.13411e-10 t=19937
ye wan 	夜晚	c=1 d=3.67492e-18 t=19937
ye wu 	業務	c=5 d=2.18671e-05 t=19937
ye xiao 	也小	c=1 d=2.99896e-09 t=19937
ye xing 	也行	c=4 d=1.00421 t=12367
ye yao 	也要	c=2 d=5.53179e-06 t=19937
ye you 	也有	c=4 d=0.00171216 t=19937
ye you ge 	也有個	c=1 d=1 t=14476
ye zai 	也在	c=1 d=1 t=19294
ye zhi 	也只	c=0 d=1.80927e-06 t=19937
ye zhi dao 	也只刀	c=1 d=1.81834e-05 t=19937
yi 	一	c=5 d=0.0098528 t=19937
yi 	亦	c=1 d=0.238761 t=17304
yi 	以	c=3 d=0.0735345 t=19937
yi 	伊	c=1 d=3.10093e-20 t=19937
yi 	已	c=1 d=1.08123e-07 t=19937
yi an 	一按	c=0 d=0.1 t=12836
yi ba 	一把	c=1 d=1 t=17650
yi bai kuai 	一百塊	c=0 d=1.21887e-06 t=19937
yi bai kuai qian 	一百塊錢	c=1 d=1.22498e-05 t=19937
yi ban 	一半	c=1 d=0.489192 t=19937
yi ban 	一版	c=1 d=4.27706e-09 t=19937
yi ban 	一般	c=6 d=0.0614212 t=19937
yi ban ban ba 	一般般吧	c=1 d=5.74952e-19 t=19937
yi bei 	一杯	c=1 d=1 t=10086
yi bian 	一遍	c=2 d=8.42628e-08 t=19937
yi bian 	一邊	c=0 d=3.22583e-15 t=19937
yi bu 	異步	c=1 d=1.79713e-14 t=19937
yi ceng 	一層	c=1 d=1.02619e-10 t=19937
yi chan 	遺產	c=1 d=7.77981e-18 t=19937
yi chang 	異常	c=13 d=8.19149e-07 t=19937
yi chuan suan fa 	遺傳算法	c=3 d=1.5499e-12 t=19937
yi ci 	一次	c=8 d=0.00226541 t=19937
yi deng 	一等	c=1 d=0.000104638 t=19937
yi dian 	一點	c=4 d=0.0437178 t=19937
yi dian dian 	一點點	c=4 d=1.78772e-13 t=19937
yi ding 	一定	c=0 d=0.00098528 t=19937
yi dong 	移動	c=3 d=3.61206e-17 t=19937
yi dong tian 	一冬天	c=1 d=6.27474e-18 t=19937
yi du 	已讀	c=2 d=1.94649 t=18815
yi duan 	一段	c=2 d=2.73368e-09 t=19937
yi dui 	一堆	c=4 d=0.826959 t=19937
yi fen 	一份	c=3 d=5.03976e-07 t=19937
yi fu 	衣服	c=1 d=0.00677172 t=19937
yi ge 	一個	c=42 d=0.0968444 t=19937
yi ge ren 	一個人	c=1 d=1 t=10524
yi ge yi si 	一個意思	c=1 d=5.02174e-15 t=19937
yi ge yue 	一個月	c=1 d=1 t=17058
yi hou 	以後	c=10 d=0.109701 t=19937
yi hui 	一會	c=5 d=0.000397625 t=19937
yi ji 	一集	c=2 d=1.12052e-15 t=19937
yi ji 	以及	c=9 d=0.015062 t=19937
yi jia 	溢價	c=1 d=1 t=14494
yi jian 	一鍵	c=1 d=1 t=19547
yi jian 	意見	c=4 d=0.0140858 t=19937
yi jian shang chuan 	意見上傳	c=1 d=1 t=19546
yi jian shi 	一件事	c=0 d=3.45973e-15 t=19937
yi jing 	已經	c=13 d=0.632626 t=19937
yi jing shi 	已經是	c=1 d=3.8514e-11 t=19937
yi kai shi 	一開始	c=1 d=0.00810722 t=19937
yi kan 	一看	c=1 d=3.75567e-09 t=19937
yi kuai 	一塊	c=1 d=1.67506e-10 t=19937
yi la guan 	易拉罐	c=1 d=1 t=10046
yi lai 	依賴	c=2 d=1.00012 t=17438
yi li sha bai 	伊麗莎白	c=1 d=8.19009e-05 t=19937
yi liang 	一兩	c=0 d=0.0327915 t=19937
yi liang bai 	一兩百	c=1 d=1.5081e-10 t=19937
yi liang qian 	一兩千	c=1 d=1 t=11256
yi liang wan 	一兩萬	c=1 d=0.329559 t=19937
yi miao 	一秒	c=1 d=3.02179e-10 t=19937
yi miao 	疫苗	c=1 d=3.00672e-10 t=19937
yi nei 	以內	c=0 d=2.36027e-16 t=19937
yi nian 	一年	c=1 d=2.35498e-18 t=19937
yi pi 	一批	c=1 d=1 t=17211
yi qi 	一起	c=6 d=0.00105417 t=19937
yi qian 	一千	c=1 d=1 t=11317
yi qian duo 	一千多	c=1 d=1 t=12889
yi qie 	一切	c=3 d=1.24051 t=13188
yi qing 	疫情	c=6 d=0.860911 t=19937
yi quan 	一圈	c=2 d=1.39835e-18 t=19937
yi quan zhi hou 	一圈之後	c=1 d=1.12923e-18 t=19937
yi ran 	依然	c=1 d=1 t=17902
yi sa 	以撒	c=1 d=1 t=18719
yi shang 	以上	c=1 d=1 t=15541
yi shen yi gui 	疑神疑鬼	c=1 d=1 t=17490
yi sheng 	一生	c=0 d=0.0193013 t=19937
yi sheng 	一聲	c=2 d=1.6998e-06 t=19937
yi sheng shou hou 	一生守候	c=1 d=0.19398 t=19937
yi shou 	一首	c=0 d=7.28772e-15 t=19937
yi shua ka 	一刷卡	c=1 d=1 t=9308
yi shuo 	一說	c=1 d=1 t=10122
yi si 	意思	c=8 d=0.00175499 t=19937
yi tang 	一趟	c=1 d=6.01007e-11 t=19937
yi tian 	一天	c=5 d=0.0108045 t=19937
yi tiao 	一條	c=4 d=0.00497599 t=19937
yi wai 	意外	c=1 d=1 t=12764
yi wei 	以爲	c=3 d=1.93218e-12 t=19937
yi wen 	疑問	c=1 d=1 t=14021
